2013-09-12 17:48:12,729 - INFO  [main:QuorumPeerConfig@90] - Reading configuration from: /home/jholmberg/Projects/titan-solr-cloud-test/zookeeper-3.3.5/bin/../conf/zoo.cfg
2013-09-12 17:56:47,004 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x141142554750001 with negotiated timeout 15000 for client /127.0.0.1:41276
2013-09-12 17:56:47,011 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x141142554750001 type:create cxid:0x1 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2013-09-12 17:56:47,021 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x141142554750001 type:create cxid:0x3 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2013-09-12 17:56:48,047 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x141142554750001 type:delete cxid:0xe zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/live_nodes/192.168.1.4:7574_solr Error:KeeperErrorCode = NoNode for /live_nodes/192.168.1.4:7574_solr
2013-09-12 17:57:10,625 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x141142554750000
2013-09-12 17:57:10,632 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:41271 which had sessionid 0x141142554750000
2013-09-12 17:57:10,641 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@639] - Exception causing close of session 0x141142554750001 due to java.io.IOException: Connection reset by peer
2013-09-12 17:57:10,642 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:41276 which had sessionid 0x141142554750001
2013-09-12 17:57:24,000 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x141142554750001, timeout of 15000ms exceeded
2013-09-12 17:57:24,001 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x141142554750001
2013-09-12 18:02:04,801 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:41280
2013-09-12 18:02:04,803 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:41280
2013-09-12 18:02:04,808 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x141142554750002 with negotiated timeout 30000 for client /127.0.0.1:41280
2013-09-12 18:02:05,637 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x141142554750002
2013-09-12 18:02:05,641 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:41280 which had sessionid 0x141142554750002
2013-09-12 18:02:05,830 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:41281
2013-09-12 18:02:05,833 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:41281
2013-09-12 18:02:05,837 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x141142554750003 with negotiated timeout 30000 for client /127.0.0.1:41281
2013-09-12 18:02:05,869 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x141142554750003
2013-09-12 18:02:05,873 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:41281 which had sessionid 0x141142554750003
2013-09-12 18:02:06,064 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:41282
2013-09-12 18:02:06,068 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:41282
2013-09-12 18:02:06,071 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x141142554750004 with negotiated timeout 30000 for client /127.0.0.1:41282
2013-09-12 18:02:06,155 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x141142554750004
2013-09-12 18:02:06,160 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:41282 which had sessionid 0x141142554750004
2013-09-12 18:02:06,354 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:41283
2013-09-12 18:02:06,356 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:41283
2013-09-12 18:02:06,362 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x141142554750005 with negotiated timeout 30000 for client /127.0.0.1:41283
2013-09-12 18:02:06,395 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x141142554750005
2013-09-12 18:02:06,400 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:41283 which had sessionid 0x141142554750005
2013-09-12 18:02:06,591 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:41284
2013-09-12 18:02:06,593 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:41284
2013-09-12 18:02:06,598 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x141142554750006 with negotiated timeout 30000 for client /127.0.0.1:41284
2013-09-12 18:02:06,693 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x141142554750006
2013-09-12 18:02:06,698 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:41284 which had sessionid 0x141142554750006
2013-09-12 18:02:06,886 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:41285
2013-09-12 18:02:06,888 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:41285
2013-09-12 18:02:06,893 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x141142554750007 with negotiated timeout 30000 for client /127.0.0.1:41285
2013-09-12 18:02:06,972 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x141142554750007
2013-09-12 18:02:06,975 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:41285 which had sessionid 0x141142554750007
2013-09-12 18:02:07,164 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:41286
2013-09-12 18:02:07,166 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:41286
2013-09-12 18:02:07,170 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x141142554750008 with negotiated timeout 30000 for client /127.0.0.1:41286
2013-09-12 18:02:07,249 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x141142554750008
2013-09-12 18:02:07,252 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:41286 which had sessionid 0x141142554750008
2013-09-12 18:02:07,443 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:41287
2013-09-12 18:02:07,445 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:41287
2013-09-12 18:02:07,449 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x141142554750009 with negotiated timeout 30000 for client /127.0.0.1:41287
2013-09-12 18:02:07,518 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x141142554750009
2013-09-12 18:02:07,520 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:41287 which had sessionid 0x141142554750009
2013-09-12 18:02:07,708 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:41288
2013-09-12 18:02:07,711 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:41288
2013-09-12 18:02:07,713 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x14114255475000a with negotiated timeout 30000 for client /127.0.0.1:41288
2013-09-12 18:02:07,781 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x14114255475000a
2013-09-12 18:02:07,784 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:41288 which had sessionid 0x14114255475000a
2013-09-12 18:02:07,979 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:41289
2013-09-12 18:02:07,982 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:41289
2013-09-12 18:02:07,984 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x14114255475000b with negotiated timeout 30000 for client /127.0.0.1:41289
2013-09-12 18:02:08,046 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x14114255475000b
2013-09-12 18:02:08,048 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:41289 which had sessionid 0x14114255475000b
2013-09-12 18:02:30,415 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:41290
2013-09-12 18:02:30,417 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:41290
2013-09-12 18:02:30,422 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x14114255475000c with negotiated timeout 15000 for client /127.0.0.1:41290
2013-09-12 18:02:30,429 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000c type:create cxid:0x1 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2013-09-12 18:02:30,440 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000c type:create cxid:0x3 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2013-09-12 18:02:31,471 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000c type:delete cxid:0xe zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/live_nodes/192.168.1.4:8983_solr Error:KeeperErrorCode = NoNode for /live_nodes/192.168.1.4:8983_solr
2013-09-12 18:02:31,500 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000c type:delete cxid:0x18 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/overseer_elect/leader Error:KeeperErrorCode = NoNode for /overseer_elect/leader
2013-09-12 18:02:31,517 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000c type:create cxid:0x1d zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2013-09-12 18:02:31,525 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000c type:create cxid:0x1e zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2013-09-12 18:02:31,532 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000c type:create cxid:0x20 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2013-09-12 18:02:31,543 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000c type:create cxid:0x22 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2013-09-12 18:02:34,429 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000c type:delete cxid:0xd2 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/collections/store1/leaders Error:KeeperErrorCode = NoNode for /collections/store1/leaders
2013-09-12 18:02:34,430 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000c type:delete cxid:0xd3 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/collections/store2/leaders Error:KeeperErrorCode = NoNode for /collections/store2/leaders
2013-09-12 18:02:34,430 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000c type:delete cxid:0xd4 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/collections/store3/leaders Error:KeeperErrorCode = NoNode for /collections/store3/leaders
2013-09-12 18:02:34,433 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000c type:create cxid:0xd5 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2013-09-12 18:02:34,436 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000c type:create cxid:0xd6 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2013-09-12 18:02:34,436 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000c type:create cxid:0xd7 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2013-09-12 18:02:34,466 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000c type:create cxid:0xf6 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2013-09-12 18:02:34,466 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000c type:create cxid:0xf7 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2013-09-12 18:02:34,466 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000c type:create cxid:0xf8 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2013-09-12 18:02:37,040 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000c type:delete cxid:0x1ab zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/collections/store/leaders Error:KeeperErrorCode = NoNode for /collections/store/leaders
2013-09-12 18:02:37,044 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000c type:create cxid:0x1ac zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2013-09-12 18:02:37,064 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000c type:create cxid:0x1b7 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2013-09-12 18:02:37,559 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000c type:delete cxid:0x23c zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/collections/collection1/leaders Error:KeeperErrorCode = NoNode for /collections/collection1/leaders
2013-09-12 18:02:37,563 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000c type:create cxid:0x23d zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2013-09-12 18:02:38,084 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000c type:create cxid:0x26f zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2013-09-12 18:02:51,603 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:41291
2013-09-12 18:02:51,605 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:41291
2013-09-12 18:02:51,609 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x14114255475000d with negotiated timeout 15000 for client /127.0.0.1:41291
2013-09-12 18:02:51,616 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000d type:create cxid:0x1 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2013-09-12 18:02:51,626 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000d type:create cxid:0x3 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2013-09-12 18:02:52,654 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000d type:delete cxid:0xe zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/live_nodes/192.168.1.4:7574_solr Error:KeeperErrorCode = NoNode for /live_nodes/192.168.1.4:7574_solr
2013-09-12 18:02:54,534 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000d type:delete cxid:0x89 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/collections/store1/leaders/shard2 Error:KeeperErrorCode = NoNode for /collections/store1/leaders/shard2
2013-09-12 18:02:54,535 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000d type:delete cxid:0x8b zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/collections/store3/leaders/shard2 Error:KeeperErrorCode = NoNode for /collections/store3/leaders/shard2
2013-09-12 18:02:54,538 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000d type:delete cxid:0x8c zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/collections/store2/leaders/shard2 Error:KeeperErrorCode = NoNode for /collections/store2/leaders/shard2
2013-09-12 18:02:54,538 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000d type:create cxid:0x8d zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2013-09-12 18:02:54,541 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x14114255475000d type:create cxid:0x8e zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
